annee,scrutin,date_scrutin,source_arrete,province,numero_liste,liste_nom,couleur_bulletin,embleme,rang,nom_prenoms,sexe,page_source,source_url,nom_normalise,nom_cle_comparaison,ocr_a_verifier,liste_id
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,11,"CALEDONIENS ENSEMBLE, POUR UN AVENIR DU PAYS DANS LA PAIX, AUX COULEURS DE LA FRANCE",NA,NA,43,Frédéric DE GRESLAN,M,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,FREDERIC DE GRESLAN,DE FREDERIC GRESLAN,FALSE,2019_Province Sud_11
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,11,"CALEDONIENS ENSEMBLE, POUR UN AVENIR DU PAYS DANS LA PAIX, AUX COULEURS DE LA FRANCE",NA,NA,44,Prescillia SHOME,F,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,PRESCILLIA SHOME,PRESCILLIA SHOME,FALSE,2019_Province Sud_11
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,11,"CALEDONIENS ENSEMBLE, POUR UN AVENIR DU PAYS DANS LA PAIX, AUX COULEURS DE LA FRANCE",NA,NA,45,Raymond GUEPY,M,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,RAYMOND GUEPY,GUEPY RAYMOND,FALSE,2019_Province Sud_11
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,11,"CALEDONIENS ENSEMBLE, POUR UN AVENIR DU PAYS DANS LA PAIX, AUX COULEURS DE LA FRANCE",NA,NA,46,Heidi TARAIHAU,F,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,HEIDI TARAIHAU,HEIDI TARAIHAU,FALSE,2019_Province Sud_11
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,11,"CALEDONIENS ENSEMBLE, POUR UN AVENIR DU PAYS DANS LA PAIX, AUX COULEURS DE LA FRANCE",NA,NA,47,Bernard MARANT,M,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,BERNARD MARANT,BERNARD MARANT,FALSE,2019_Province Sud_11
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,11,"CALEDONIENS ENSEMBLE, POUR UN AVENIR DU PAYS DANS LA PAIX, AUX COULEURS DE LA FRANCE",NA,NA,48,Sophie DESCHAMPS,F,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,SOPHIE DESCHAMPS,DESCHAMPS SOPHIE,FALSE,2019_Province Sud_11
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,11,"CALEDONIENS ENSEMBLE, POUR UN AVENIR DU PAYS DANS LA PAIX, AUX COULEURS DE LA FRANCE",NA,NA,49,Réginald BERNUT,M,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,REGINALD BERNUT,BERNUT REGINALD,FALSE,2019_Province Sud_11
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,11,"CALEDONIENS ENSEMBLE, POUR UN AVENIR DU PAYS DANS LA PAIX, AUX COULEURS DE LA FRANCE",NA,NA,50,Solange COTTIN,F,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,SOLANGE COTTIN,COTTIN SOLANGE,FALSE,2019_Province Sud_11
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019 + modificatif 2019/147,Province Nord,1,UNION NATIONALE POUR L'INDEPENDANCE (UNI),NA,NA,1,"Paul, Tyaou NEAOUTYINE",M,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-nord,PAUL TYAOU NEAOUTYINE,NEAOUTYINE PAUL TYAOU,FALSE,2019_Province Nord_01
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019 + modificatif 2019/147,Province Nord,1,UNION NATIONALE POUR L'INDEPENDANCE (UNI),NA,NA,2,"Nadeige, Gisèle, Marie WACKENTHALER ép FAIVRE",F,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-nord,NADEIGE GISELE MARIE WACKENTHALER FAIVRE,FAIVRE GISELE MARIE NADEIGE WACKENTHALER,FALSE,2019_Province Nord_01
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019 + modificatif 2019/147,Province Nord,1,UNION NATIONALE POUR L'INDEPENDANCE (UNI),NA,NA,3,"Jean-Pierre, Boa DJAïWE",M,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-nord,JEAN PIERRE BOA DJAIWE,BOA DJAIWE JEAN PIERRE,FALSE,2019_Province Nord_01
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019 + modificatif 2019/147,Province Nord,1,UNION NATIONALE POUR L'INDEPENDANCE (UNI),NA,NA,4,"Valentine, Irène EURISOUKE",F,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-nord,VALENTINE IRENE EURISOUKE,EURISOUKE IRENE VALENTINE,FALSE,2019_Province Nord_01
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019 + modificatif 2019/147,Province Nord,1,UNION NATIONALE POUR L'INDEPENDANCE (UNI),NA,NA,5,"Joseph,Apangou GOROMIDO",M,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-nord,JOSEPH APANGOU GOROMIDO,APANGOU GOROMIDO JOSEPH,FALSE,2019_Province Nord_01
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019 + modificatif 2019/147,Province Nord,1,UNION NATIONALE POUR L'INDEPENDANCE (UNI),NA,NA,6,"Nadia, Véoute HEO",F,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-nord,NADIA VEOUTE HEO,HEO NADIA VEOUTE,FALSE,2019_Province Nord_01
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019 + modificatif 2019/147,Province Nord,1,UNION NATIONALE POUR L'INDEPENDANCE (UNI),NA,NA,7,"Jean, Christophe CREUGNET",M,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-nord,JEAN CHRISTOPHE CREUGNET,CHRISTOPHE CREUGNET JEAN,FALSE,2019_Province Nord_01
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019 + modificatif 2019/147,Province Nord,1,UNION NATIONALE POUR L'INDEPENDANCE (UNI),NA,NA,8,"Patricia, Marie-Andrée GOA",F,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-nord,PATRICIA MARIE ANDREE GOA,ANDREE GOA MARIE PATRICIA,FALSE,2019_Province Nord_01
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019 + modificatif 2019/147,Province Nord,1,UNION NATIONALE POUR L'INDEPENDANCE (UNI),NA,NA,9,"Victor, Marie, Jacques TUTUGORO",M,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-nord,VICTOR MARIE JACQUES TUTUGORO,JACQUES MARIE TUTUGORO VICTOR,FALSE,2019_Province Nord_01
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019 + modificatif 2019/147,Province Nord,1,UNION NATIONALE POUR L'INDEPENDANCE (UNI),NA,NA,10,"Ivana, Judith BOUANOU",F,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-nord,IVANA JUDITH BOUANOU,BOUANOU IVANA JUDITH,FALSE,2019_Province Nord_01
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019 + modificatif 2019/147,Province Nord,1,UNION NATIONALE POUR L'INDEPENDANCE (UNI),NA,NA,11,"Yannick, Philippe SLAMET",M,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-nord,YANNICK PHILIPPE SLAMET,PHILIPPE SLAMET YANNICK,FALSE,2019_Province Nord_01
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019 + modificatif 2019/147,Province Nord,1,UNION NATIONALE POUR L'INDEPENDANCE (UNI),NA,NA,12,Jessica TEIN,F,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-nord,JESSICA TEIN,JESSICA TEIN,FALSE,2019_Province Nord_01
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019 + modificatif 2019/147,Province Nord,1,UNION NATIONALE POUR L'INDEPENDANCE (UNI),NA,NA,13,"Raymond, Freddy TYUIENON",M,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-nord,RAYMOND FREDDY TYUIENON,FREDDY RAYMOND TYUIENON,FALSE,2019_Province Nord_01
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019 + modificatif 2019/147,Province Nord,1,UNION NATIONALE POUR L'INDEPENDANCE (UNI),NA,NA,14,"Doriane, Dialla POYMEGNA",F,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-nord,DORIANE DIALLA POYMEGNA,DIALLA DORIANE POYMEGNA,FALSE,2019_Province Nord_01
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019 + modificatif 2019/147,Province Nord,1,UNION NATIONALE POUR L'INDEPENDANCE (UNI),NA,NA,15,"Philippe, Poulouva GOVALOU-ARHOU",M,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-nord,PHILIPPE POULOUVA GOVALOU ARHOU,ARHOU GOVALOU PHILIPPE POULOUVA,FALSE,2019_Province Nord_01
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019 + modificatif 2019/147,Province Nord,1,UNION NATIONALE POUR L'INDEPENDANCE (UNI),NA,NA,16,"Juliette, Marcelline THALE",F,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-nord,JULIETTE MARCELLINE THALE,JULIETTE MARCELLINE THALE,FALSE,2019_Province Nord_01
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019 + modificatif 2019/147,Province Nord,1,UNION NATIONALE POUR L'INDEPENDANCE (UNI),NA,NA,17,"Marcel, Patrick, Anne-Kaoumadane PAIMBOU-POUMOINE",M,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-nord,MARCEL PATRICK ANNE KAOUMADANE PAIMBOU POUMOINE,ANNE KAOUMADANE MARCEL PAIMBOU PATRICK POUMOINE,FALSE,2019_Province Nord_01
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019 + modificatif 2019/147,Province Nord,1,UNION NATIONALE POUR L'INDEPENDANCE (UNI),NA,NA,18,"Anaise, Sophie MEANDU-POVEU",F,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-nord,ANAISE SOPHIE MEANDU POVEU,ANAISE MEANDU POVEU SOPHIE,FALSE,2019_Province Nord_01
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019 + modificatif 2019/147,Province Nord,1,UNION NATIONALE POUR L'INDEPENDANCE (UNI),NA,NA,19,"Samuel, Poindet MEREATU",M,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-nord,SAMUEL POINDET MEREATU,MEREATU POINDET SAMUEL,FALSE,2019_Province Nord_01
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019 + modificatif 2019/147,Province Nord,1,UNION NATIONALE POUR L'INDEPENDANCE (UNI),NA,NA,20,"Couké-Ouria, Adèle POEDA",F,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-nord,COUKE OURIA ADELE POEDA,ADELE COUKE OURIA POEDA,FALSE,2019_Province Nord_01
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019 + modificatif 2019/147,Province Nord,1,UNION NATIONALE POUR L'INDEPENDANCE (UNI),NA,NA,21,Jean-Baptiste MOILOU,M,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-nord,JEAN BAPTISTE MOILOU,BAPTISTE JEAN MOILOU,FALSE,2019_Province Nord_01
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019 + modificatif 2019/147,Province Nord,1,UNION NATIONALE POUR L'INDEPENDANCE (UNI),NA,NA,22,"Elyane, Pouicema GOPOEA",F,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-nord,ELYANE POUICEMA GOPOEA,ELYANE GOPOEA POUICEMA,FALSE,2019_Province Nord_01
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019 + modificatif 2019/147,Province Nord,1,UNION NATIONALE POUR L'INDEPENDANCE (UNI),NA,NA,23,Takahahake FUAHEA,M,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-nord,TAKAHAHAKE FUAHEA,FUAHEA TAKAHAHAKE,FALSE,2019_Province Nord_01
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019 + modificatif 2019/147,Province Nord,1,UNION NATIONALE POUR L'INDEPENDANCE (UNI),NA,NA,24,"Meryl, Andrée MEZIERES ép MARLIER",F,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-nord,MERYL ANDREE MEZIERES MARLIER,ANDREE MARLIER MERYL MEZIERES,FALSE,2019_Province Nord_01
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019 + modificatif 2019/147,Province Nord,1,UNION NATIONALE POUR L'INDEPENDANCE (UNI),NA,NA,25,"Guy, Michel MACHORO",M,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-nord,GUY MICHEL MACHORO,GUY MACHORO MICHEL,FALSE,2019_Province Nord_01
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019 + modificatif 2019/147,Province Nord,1,UNION NATIONALE POUR L'INDEPENDANCE (UNI),NA,NA,26,Eliane DAHMA,F,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-nord,ELIANE DAHMA,DAHMA ELIANE,FALSE,2019_Province Nord_01
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019 + modificatif 2019/147,Province Nord,1,UNION NATIONALE POUR L'INDEPENDANCE (UNI),NA,NA,27,"Athanase, Poindi NAAOUTCHOUE",M,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-nord,ATHANASE POINDI NAAOUTCHOUE,ATHANASE NAAOUTCHOUE POINDI,FALSE,2019_Province Nord_01
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019 + modificatif 2019/147,Province Nord,1,UNION NATIONALE POUR L'INDEPENDANCE (UNI),NA,NA,28,Magalie TIAVOUANE,F,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-nord,MAGALIE TIAVOUANE,MAGALIE TIAVOUANE,FALSE,2019_Province Nord_01
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019 + modificatif 2019/147,Province Nord,1,UNION NATIONALE POUR L'INDEPENDANCE (UNI),NA,NA,29,Jonas DIVOU,M,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-nord,JONAS DIVOU,DIVOU JONAS,FALSE,2019_Province Nord_01
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019 + modificatif 2019/147,Province Nord,1,UNION NATIONALE POUR L'INDEPENDANCE (UNI),NA,NA,30,"Karine, Pig POININE",F,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-nord,KARINE PIG POININE,KARINE PIG POININE,FALSE,2019_Province Nord_01
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019 + modificatif 2019/147,Province Nord,1,UNION NATIONALE POUR L'INDEPENDANCE (UNI),NA,NA,31,"Ezeckiel, Wavane DAHOTE",M,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-nord,EZECKIEL WAVANE DAHOTE,DAHOTE EZECKIEL WAVANE,FALSE,2019_Province Nord_01
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019 + modificatif 2019/147,Province Nord,1,UNION NATIONALE POUR L'INDEPENDANCE (UNI),NA,NA,32,"Jacqueline, Henriette ROUSSEL",F,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-nord,JACQUELINE HENRIETTE ROUSSEL,HENRIETTE JACQUELINE ROUSSEL,FALSE,2019_Province Nord_01
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Nord,2,AGISSONS POUR LE NORD,NA,NA,1,Alcide PONGA,M,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-nord,ALCIDE PONGA,ALCIDE PONGA,FALSE,2019_Province Nord_02
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Nord,2,AGISSONS POUR LE NORD,NA,NA,2,Pascale CHIARA ép MONTAGNAT,F,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-nord,PASCALE CHIARA MONTAGNAT,CHIARA MONTAGNAT PASCALE,FALSE,2019_Province Nord_02
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Nord,2,AGISSONS POUR LE NORD,NA,NA,3,Wilfrid WEISS,M,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-nord,WILFRID WEISS,WEISS WILFRID,FALSE,2019_Province Nord_02
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Nord,2,AGISSONS POUR LE NORD,NA,NA,4,Vanessa WACAPO,F,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-nord,VANESSA WACAPO,VANESSA WACAPO,FALSE,2019_Province Nord_02
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Nord,2,AGISSONS POUR LE NORD,NA,NA,5,Caryl NORMANDON,M,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-nord,CARYL NORMANDON,CARYL NORMANDON,FALSE,2019_Province Nord_02
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Nord,2,AGISSONS POUR LE NORD,NA,NA,6,Amanda AISSA BEN MOHAMED,F,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-nord,AMANDA AISSA BEN MOHAMED,AISSA AMANDA BEN MOHAMED,FALSE,2019_Province Nord_02
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Nord,2,AGISSONS POUR LE NORD,NA,NA,7,Patrice VIASSONE,M,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-nord,PATRICE VIASSONE,PATRICE VIASSONE,FALSE,2019_Province Nord_02
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Nord,2,AGISSONS POUR LE NORD,NA,NA,8,Gisèle SONG ép MARTIN,F,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-nord,GISELE SONG MARTIN,GISELE MARTIN SONG,FALSE,2019_Province Nord_02
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Nord,2,AGISSONS POUR LE NORD,NA,NA,9,Robert IHAGE,M,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-nord,ROBERT IHAGE,IHAGE ROBERT,FALSE,2019_Province Nord_02
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Nord,2,AGISSONS POUR LE NORD,NA,NA,10,Patricia SAKIMAN ép COULON,F,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-nord,PATRICIA SAKIMAN COULON,COULON PATRICIA SAKIMAN,FALSE,2019_Province Nord_02
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Nord,2,AGISSONS POUR LE NORD,NA,NA,11,Gayon TIDJINE,M,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-nord,GAYON TIDJINE,GAYON TIDJINE,FALSE,2019_Province Nord_02
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Nord,2,AGISSONS POUR LE NORD,NA,NA,12,Sandra YOUNG ép MEZIERES,F,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-nord,SANDRA YOUNG MEZIERES,MEZIERES SANDRA YOUNG,FALSE,2019_Province Nord_02
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Nord,2,AGISSONS POUR LE NORD,NA,NA,13,Petelo UHILA,M,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-nord,PETELO UHILA,PETELO UHILA,FALSE,2019_Province Nord_02
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Nord,2,AGISSONS POUR LE NORD,NA,NA,14,Solange BLANCHER ép BABIN,F,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-nord,SOLANGE BLANCHER BABIN,BABIN BLANCHER SOLANGE,FALSE,2019_Province Nord_02
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Nord,2,AGISSONS POUR LE NORD,NA,NA,15,Anicet BELLE,M,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-nord,ANICET BELLE,ANICET BELLE,FALSE,2019_Province Nord_02
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Nord,2,AGISSONS POUR LE NORD,NA,NA,16,Sylvana DEBELS,F,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-nord,SYLVANA DEBELS,DEBELS SYLVANA,FALSE,2019_Province Nord_02
