election,tour,code_departement,code_commune,commune,commune_norm,code_bv,bureau_nom,bloc,camp_institutionnel,inscrits,votants,abstentions,exprimes,blancs,nuls,voix_bloc,longitude,latitude,geo_source,nb_options,options,pct_exprimes,pct_inscrits
legislatives_2022,1,988,98805,Dumbéa,DUMBEA,0018,Groupe scolaire Renée Fong 2,loyaliste,anti_independantiste,1171,293,878,277,13,3,215,166.44418672502,-22.192372203396,etablissements_publics_nc,4,Debout la France | Generations NC | Rassemblement - LR | Rassemblement national,77.62,18.36
legislatives_2022,1,988,98805,Dumbéa,DUMBEA,0019,Mairie du Nord 1,autre,neutre,830,287,543,280,6,1,14,166.457501065839,-22.1675460417822,etablissements_publics_nc,3,Construire autrement | Sans etiquette,5,1.69
legislatives_2022,1,988,98805,Dumbéa,DUMBEA,0019,Mairie du Nord 1,independantiste,independantiste,830,287,543,280,6,1,14,166.457501065839,-22.1675460417822,etablissements_publics_nc,2,Mouvement neo-independantiste et souverainiste | Union caledonienne,5,1.69
legislatives_2022,1,988,98805,Dumbéa,DUMBEA,0019,Mairie du Nord 1,loyaliste,anti_independantiste,830,287,543,280,6,1,252,166.457501065839,-22.1675460417822,etablissements_publics_nc,4,Debout la France | Generations NC | Rassemblement - LR | Rassemblement national,90,30.36
legislatives_2022,1,988,98805,Dumbéa,DUMBEA,0020,Mairie du Nord 2,autre,neutre,841,355,486,349,5,1,22,166.457501065839,-22.1675460417822,etablissements_publics_nc,3,Construire autrement | Sans etiquette,6.3,2.62
legislatives_2022,1,988,98805,Dumbéa,DUMBEA,0020,Mairie du Nord 2,independantiste,independantiste,841,355,486,349,5,1,20,166.457501065839,-22.1675460417822,etablissements_publics_nc,2,Mouvement neo-independantiste et souverainiste | Union caledonienne,5.73,2.38
legislatives_2022,1,988,98805,Dumbéa,DUMBEA,0020,Mairie du Nord 2,loyaliste,anti_independantiste,841,355,486,349,5,1,307,166.457501065839,-22.1675460417822,etablissements_publics_nc,4,Debout la France | Generations NC | Rassemblement - LR | Rassemblement national,87.97,36.5
legislatives_2022,1,988,98805,Dumbéa,DUMBEA,0021,Mairie du Nord 3,autre,neutre,825,266,559,255,8,3,28,166.457501065839,-22.1675460417822,etablissements_publics_nc,3,Construire autrement | Sans etiquette,10.98,3.39
legislatives_2022,1,988,98805,Dumbéa,DUMBEA,0021,Mairie du Nord 3,independantiste,independantiste,825,266,559,255,8,3,14,166.457501065839,-22.1675460417822,etablissements_publics_nc,2,Mouvement neo-independantiste et souverainiste | Union caledonienne,5.49,1.7
legislatives_2022,1,988,98805,Dumbéa,DUMBEA,0021,Mairie du Nord 3,loyaliste,anti_independantiste,825,266,559,255,8,3,213,166.457501065839,-22.1675460417822,etablissements_publics_nc,4,Debout la France | Generations NC | Rassemblement - LR | Rassemblement national,83.53,25.82
legislatives_2022,1,988,98805,Dumbéa,DUMBEA,0022,Ecole primaire Paul Duboisé 1,autre,neutre,957,349,608,336,5,8,9,166.434846490836,-22.1399347171588,etablissements_publics_nc,3,Construire autrement | Sans etiquette,2.68,0.94
legislatives_2022,1,988,98805,Dumbéa,DUMBEA,0022,Ecole primaire Paul Duboisé 1,independantiste,independantiste,957,349,608,336,5,8,28,166.434846490836,-22.1399347171588,etablissements_publics_nc,2,Mouvement neo-independantiste et souverainiste | Union caledonienne,8.33,2.93
legislatives_2022,1,988,98805,Dumbéa,DUMBEA,0022,Ecole primaire Paul Duboisé 1,loyaliste,anti_independantiste,957,349,608,336,5,8,299,166.434846490836,-22.1399347171588,etablissements_publics_nc,4,Debout la France | Generations NC | Rassemblement - LR | Rassemblement national,88.99,31.24
legislatives_2022,1,988,98805,Dumbéa,DUMBEA,0023,Ecole primaire Paul Duboisé 2,autre,neutre,881,261,620,244,15,2,11,166.434846490836,-22.1399347171588,etablissements_publics_nc,3,Construire autrement | Sans etiquette,4.51,1.25
legislatives_2022,1,988,98805,Dumbéa,DUMBEA,0023,Ecole primaire Paul Duboisé 2,independantiste,independantiste,881,261,620,244,15,2,37,166.434846490836,-22.1399347171588,etablissements_publics_nc,2,Mouvement neo-independantiste et souverainiste | Union caledonienne,15.16,4.2
legislatives_2022,1,988,98805,Dumbéa,DUMBEA,0023,Ecole primaire Paul Duboisé 2,loyaliste,anti_independantiste,881,261,620,244,15,2,196,166.434846490836,-22.1399347171588,etablissements_publics_nc,4,Debout la France | Generations NC | Rassemblement - LR | Rassemblement national,80.33,22.25
legislatives_2022,1,988,98805,Dumbéa,DUMBEA,0024,Ecole maternelle les Colibris,autre,neutre,913,312,601,310,2,0,10,166.436047169124,-22.1394710088392,etablissements_publics_nc,3,Construire autrement | Sans etiquette,3.23,1.1
legislatives_2022,1,988,98805,Dumbéa,DUMBEA,0024,Ecole maternelle les Colibris,independantiste,independantiste,913,312,601,310,2,0,37,166.436047169124,-22.1394710088392,etablissements_publics_nc,2,Mouvement neo-independantiste et souverainiste | Union caledonienne,11.94,4.05
legislatives_2022,1,988,98805,Dumbéa,DUMBEA,0024,Ecole maternelle les Colibris,loyaliste,anti_independantiste,913,312,601,310,2,0,263,166.436047169124,-22.1394710088392,etablissements_publics_nc,4,Debout la France | Generations NC | Rassemblement - LR | Rassemblement national,84.84,28.81
legislatives_2022,1,988,98805,Dumbéa,DUMBEA,0025,,autre,neutre,405,120,285,112,5,3,9,166.436047169124,-22.1394710088392,arrete_manual_etablissements,3,Construire autrement | Sans etiquette,8.04,2.22
legislatives_2022,1,988,98805,Dumbéa,DUMBEA,0025,,independantiste,independantiste,405,120,285,112,5,3,22,166.436047169124,-22.1394710088392,arrete_manual_etablissements,2,Mouvement neo-independantiste et souverainiste | Union caledonienne,19.64,5.43
legislatives_2022,1,988,98805,Dumbéa,DUMBEA,0025,,loyaliste,anti_independantiste,405,120,285,112,5,3,81,166.436047169124,-22.1394710088392,arrete_manual_etablissements,4,Debout la France | Generations NC | Rassemblement - LR | Rassemblement national,72.32,20
legislatives_2022,1,988,98805,Dumbéa,DUMBEA,0026,,autre,neutre,882,409,473,399,8,2,17,166.437530865088,-22.1944939226253,arrete_manual_etablissements,3,Construire autrement | Sans etiquette,4.26,1.93
legislatives_2022,1,988,98805,Dumbéa,DUMBEA,0026,,independantiste,independantiste,882,409,473,399,8,2,11,166.437530865088,-22.1944939226253,arrete_manual_etablissements,2,Mouvement neo-independantiste et souverainiste | Union caledonienne,2.76,1.25
legislatives_2022,1,988,98805,Dumbéa,DUMBEA,0026,,loyaliste,anti_independantiste,882,409,473,399,8,2,371,166.437530865088,-22.1944939226253,arrete_manual_etablissements,4,Debout la France | Generations NC | Rassemblement - LR | Rassemblement national,92.98,42.06
legislatives_2022,1,988,98806,Farino,FARINO,0001,Mairie,autre,neutre,668,369,299,356,8,5,10,165.77595416144513,-21.666848976720875,tribus_villages_nc,3,Construire autrement | Sans etiquette,2.81,1.5
legislatives_2022,1,988,98806,Farino,FARINO,0001,Mairie,independantiste,independantiste,668,369,299,356,8,5,13,165.77595416144513,-21.666848976720875,tribus_villages_nc,2,Mouvement neo-independantiste et souverainiste | Union caledonienne,3.65,1.95
legislatives_2022,1,988,98806,Farino,FARINO,0001,Mairie,loyaliste,anti_independantiste,668,369,299,356,8,5,333,165.77595416144513,-21.666848976720875,tribus_villages_nc,4,Debout la France | Generations NC | Rassemblement - LR | Rassemblement national,93.54,49.85
legislatives_2022,1,988,98807,Hienghène,HIENGHENE,0001,Mairie,autre,neutre,593,145,448,144,0,1,6,164.94565765433836,-20.688834938182335,tribus_villages_nc,3,Construire autrement | Sans etiquette,4.17,1.01
legislatives_2022,1,988,98807,Hienghène,HIENGHENE,0001,Mairie,independantiste,independantiste,593,145,448,144,0,1,128,164.94565765433836,-20.688834938182335,tribus_villages_nc,2,Mouvement neo-independantiste et souverainiste | Union caledonienne,88.89,21.59
legislatives_2022,1,988,98807,Hienghène,HIENGHENE,0001,Mairie,loyaliste,anti_independantiste,593,145,448,144,0,1,10,164.94565765433836,-20.688834938182335,tribus_villages_nc,4,Debout la France | Generations NC | Rassemblement - LR | Rassemblement national,6.94,1.69
legislatives_2022,1,988,98807,Hienghène,HIENGHENE,0002,Tendo,autre,neutre,219,88,131,87,0,1,2,164.8162801367713,-20.71273259336387,tribus_villages_nc,3,Construire autrement | Sans etiquette,2.3,0.91
legislatives_2022,1,988,98807,Hienghène,HIENGHENE,0002,Tendo,independantiste,independantiste,219,88,131,87,0,1,78,164.8162801367713,-20.71273259336387,tribus_villages_nc,2,Mouvement neo-independantiste et souverainiste | Union caledonienne,89.66,35.62
legislatives_2022,1,988,98807,Hienghène,HIENGHENE,0002,Tendo,loyaliste,anti_independantiste,219,88,131,87,0,1,7,164.8162801367713,-20.71273259336387,tribus_villages_nc,4,Debout la France | Generations NC | Rassemblement - LR | Rassemblement national,8.05,3.2
legislatives_2022,1,988,98807,Hienghène,HIENGHENE,0003,Bas-Coulna,autre,neutre,115,47,68,46,1,0,1,164.78261362354763,-20.687835024386533,tribus_villages_nc,3,Construire autrement | Sans etiquette,2.17,0.87
legislatives_2022,1,988,98807,Hienghène,HIENGHENE,0003,Bas-Coulna,independantiste,independantiste,115,47,68,46,1,0,39,164.78261362354763,-20.687835024386533,tribus_villages_nc,2,Mouvement neo-independantiste et souverainiste | Union caledonienne,84.78,33.91
legislatives_2022,1,988,98807,Hienghène,HIENGHENE,0003,Bas-Coulna,loyaliste,anti_independantiste,115,47,68,46,1,0,6,164.78261362354763,-20.687835024386533,tribus_villages_nc,4,Debout la France | Generations NC | Rassemblement - LR | Rassemblement national,13.04,5.22
legislatives_2022,1,988,98807,Hienghène,HIENGHENE,0004,Haut-Coulna,autre,neutre,101,55,46,55,0,0,1,164.7358564404401,-20.63480876362534,tribus_villages_nc,3,Construire autrement | Sans etiquette,1.82,0.99
legislatives_2022,1,988,98807,Hienghène,HIENGHENE,0004,Haut-Coulna,independantiste,independantiste,101,55,46,55,0,0,49,164.7358564404401,-20.63480876362534,tribus_villages_nc,2,Mouvement neo-independantiste et souverainiste | Union caledonienne,89.09,48.51
legislatives_2022,1,988,98807,Hienghène,HIENGHENE,0004,Haut-Coulna,loyaliste,anti_independantiste,101,55,46,55,0,0,5,164.7358564404401,-20.63480876362534,tribus_villages_nc,4,Debout la France | Generations NC | Rassemblement - LR | Rassemblement national,9.09,4.95
legislatives_2022,1,988,98807,Hienghène,HIENGHENE,0005,Ouayaguette,autre,neutre,190,88,102,86,1,1,1,164.6835205195477,-20.659220188803257,tribus_villages_nc,3,Construire autrement | Sans etiquette,1.16,0.53
legislatives_2022,1,988,98807,Hienghène,HIENGHENE,0005,Ouayaguette,independantiste,independantiste,190,88,102,86,1,1,80,164.6835205195477,-20.659220188803257,tribus_villages_nc,2,Mouvement neo-independantiste et souverainiste | Union caledonienne,93.02,42.11
legislatives_2022,1,988,98807,Hienghène,HIENGHENE,0005,Ouayaguette,loyaliste,anti_independantiste,190,88,102,86,1,1,5,164.6835205195477,-20.659220188803257,tribus_villages_nc,4,Debout la France | Generations NC | Rassemblement - LR | Rassemblement national,5.81,2.63
legislatives_2022,1,988,98807,Hienghène,HIENGHENE,0006,Ouaième,autre,neutre,214,66,148,66,0,0,0,164.84911233352278,-20.61488125992091,tribus_villages_nc,3,Construire autrement | Sans etiquette,0,0
legislatives_2022,1,988,98807,Hienghène,HIENGHENE,0006,Ouaième,independantiste,independantiste,214,66,148,66,0,0,65,164.84911233352278,-20.61488125992091,tribus_villages_nc,2,Mouvement neo-independantiste et souverainiste | Union caledonienne,98.48,30.37
legislatives_2022,1,988,98807,Hienghène,HIENGHENE,0006,Ouaième,loyaliste,anti_independantiste,214,66,148,66,0,0,1,164.84911233352278,-20.61488125992091,tribus_villages_nc,4,Debout la France | Generations NC | Rassemblement - LR | Rassemblement national,1.52,0.47
legislatives_2022,1,988,98807,Hienghène,HIENGHENE,0007,Oué-Hawa,autre,neutre,72,25,47,24,0,1,0,165.03458545186362,-20.765966185987494,tribus_villages_nc,3,Construire autrement | Sans etiquette,0,0
legislatives_2022,1,988,98807,Hienghène,HIENGHENE,0007,Oué-Hawa,independantiste,independantiste,72,25,47,24,0,1,24,165.03458545186362,-20.765966185987494,tribus_villages_nc,2,Mouvement neo-independantiste et souverainiste | Union caledonienne,100,33.33
legislatives_2022,1,988,98807,Hienghène,HIENGHENE,0007,Oué-Hawa,loyaliste,anti_independantiste,72,25,47,24,0,1,0,165.03458545186362,-20.765966185987494,tribus_villages_nc,4,Debout la France | Generations NC | Rassemblement - LR | Rassemblement national,0,0
legislatives_2022,1,988,98807,Hienghène,HIENGHENE,0008,Tiendanite,autre,neutre,101,54,47,53,0,1,0,164.8988687236624,-20.75818441571426,tribus_villages_nc,3,Construire autrement | Sans etiquette,0,0
legislatives_2022,1,988,98807,Hienghène,HIENGHENE,0008,Tiendanite,independantiste,independantiste,101,54,47,53,0,1,53,164.8988687236624,-20.75818441571426,tribus_villages_nc,2,Mouvement neo-independantiste et souverainiste | Union caledonienne,100,52.48
legislatives_2022,1,988,98807,Hienghène,HIENGHENE,0008,Tiendanite,loyaliste,anti_independantiste,101,54,47,53,0,1,0,164.8988687236624,-20.75818441571426,tribus_villages_nc,4,Debout la France | Generations NC | Rassemblement - LR | Rassemblement national,0,0
legislatives_2022,1,988,98807,Hienghène,HIENGHENE,0009,Ouaré,autre,neutre,598,219,379,219,0,0,0,164.93523458965643,-20.673024668353836,tribus_villages_nc,3,Construire autrement | Sans etiquette,0,0
legislatives_2022,1,988,98807,Hienghène,HIENGHENE,0009,Ouaré,independantiste,independantiste,598,219,379,219,0,0,217,164.93523458965643,-20.673024668353836,tribus_villages_nc,2,Mouvement neo-independantiste et souverainiste | Union caledonienne,99.09,36.29
legislatives_2022,1,988,98807,Hienghène,HIENGHENE,0009,Ouaré,loyaliste,anti_independantiste,598,219,379,219,0,0,2,164.93523458965643,-20.673024668353836,tribus_villages_nc,4,Debout la France | Generations NC | Rassemblement - LR | Rassemblement national,0.91,0.33
legislatives_2022,1,988,98807,Hienghène,HIENGHENE,0010,Léwarap,autre,neutre,301,100,201,99,0,1,0,164.92837654735197,-20.722390044785012,tribus_villages_nc,3,Construire autrement | Sans etiquette,0,0
legislatives_2022,1,988,98807,Hienghène,HIENGHENE,0010,Léwarap,independantiste,independantiste,301,100,201,99,0,1,98,164.92837654735197,-20.722390044785012,tribus_villages_nc,2,Mouvement neo-independantiste et souverainiste | Union caledonienne,98.99,32.56
legislatives_2022,1,988,98807,Hienghène,HIENGHENE,0010,Léwarap,loyaliste,anti_independantiste,301,100,201,99,0,1,1,164.92837654735197,-20.722390044785012,tribus_villages_nc,4,Debout la France | Generations NC | Rassemblement - LR | Rassemblement national,1.01,0.33
legislatives_2022,1,988,98808,Houailou,HOUAILOU,0001,Mairie,autre,neutre,447,126,321,125,0,1,4,165.6260919909217,-21.278284372962112,tribus_villages_nc,3,Construire autrement | Sans etiquette,3.2,0.89
legislatives_2022,1,988,98808,Houailou,HOUAILOU,0001,Mairie,independantiste,independantiste,447,126,321,125,0,1,102,165.6260919909217,-21.278284372962112,tribus_villages_nc,2,Mouvement neo-independantiste et souverainiste | Union caledonienne,81.6,22.82
legislatives_2022,1,988,98808,Houailou,HOUAILOU,0001,Mairie,loyaliste,anti_independantiste,447,126,321,125,0,1,19,165.6260919909217,-21.278284372962112,tribus_villages_nc,4,Debout la France | Generations NC | Rassemblement - LR | Rassemblement national,15.2,4.25
legislatives_2022,1,988,98808,Houailou,HOUAILOU,0002,Warai,autre,neutre,661,153,508,144,9,0,3,165.76989808558005,-21.33124821435679,tribus_villages_nc,3,Construire autrement | Sans etiquette,2.08,0.45
legislatives_2022,1,988,98808,Houailou,HOUAILOU,0002,Warai,independantiste,independantiste,661,153,508,144,9,0,105,165.76989808558005,-21.33124821435679,tribus_villages_nc,2,Mouvement neo-independantiste et souverainiste | Union caledonienne,72.92,15.89
legislatives_2022,1,988,98808,Houailou,HOUAILOU,0002,Warai,loyaliste,anti_independantiste,661,153,508,144,9,0,36,165.76989808558005,-21.33124821435679,tribus_villages_nc,4,Debout la France | Generations NC | Rassemblement - LR | Rassemblement national,25,5.45
legislatives_2022,1,988,98808,Houailou,HOUAILOU,0003,Bâ,autre,neutre,379,92,287,90,1,1,3,165.55842620966266,-21.19827944865936,tribus_villages_nc,3,Construire autrement | Sans etiquette,3.33,0.79
legislatives_2022,1,988,98808,Houailou,HOUAILOU,0003,Bâ,independantiste,independantiste,379,92,287,90,1,1,76,165.55842620966266,-21.19827944865936,tribus_villages_nc,2,Mouvement neo-independantiste et souverainiste | Union caledonienne,84.44,20.05
legislatives_2022,1,988,98808,Houailou,HOUAILOU,0003,Bâ,loyaliste,anti_independantiste,379,92,287,90,1,1,11,165.55842620966266,-21.19827944865936,tribus_villages_nc,4,Debout la France | Generations NC | Rassemblement - LR | Rassemblement national,12.22,2.9
legislatives_2022,1,988,98808,Houailou,HOUAILOU,0004,Nessakoéa,autre,neutre,309,65,244,63,2,0,2,165.5267547278778,-21.28421939373571,tribus_villages_nc,3,Construire autrement | Sans etiquette,3.17,0.65
legislatives_2022,1,988,98808,Houailou,HOUAILOU,0004,Nessakoéa,independantiste,independantiste,309,65,244,63,2,0,55,165.5267547278778,-21.28421939373571,tribus_villages_nc,2,Mouvement neo-independantiste et souverainiste | Union caledonienne,87.3,17.8
legislatives_2022,1,988,98808,Houailou,HOUAILOU,0004,Nessakoéa,loyaliste,anti_independantiste,309,65,244,63,2,0,6,165.5267547278778,-21.28421939373571,tribus_villages_nc,4,Debout la France | Generations NC | Rassemblement - LR | Rassemblement national,9.52,1.94
legislatives_2022,1,988,98808,Houailou,HOUAILOU,0005,Poro,autre,neutre,575,119,456,117,0,2,5,165.70953015747588,-21.30262511634177,tribus_villages_nc,3,Construire autrement | Sans etiquette,4.27,0.87
legislatives_2022,1,988,98808,Houailou,HOUAILOU,0005,Poro,independantiste,independantiste,575,119,456,117,0,2,81,165.70953015747588,-21.30262511634177,tribus_villages_nc,2,Mouvement neo-independantiste et souverainiste | Union caledonienne,69.23,14.09
legislatives_2022,1,988,98808,Houailou,HOUAILOU,0005,Poro,loyaliste,anti_independantiste,575,119,456,117,0,2,31,165.70953015747588,-21.30262511634177,tribus_villages_nc,4,Debout la France | Generations NC | Rassemblement - LR | Rassemblement national,26.5,5.39
legislatives_2022,1,988,98808,Houailou,HOUAILOU,0006,Coula,autre,neutre,500,89,411,88,1,0,5,165.44899405604838,-21.336853600338287,tribus_villages_nc,3,Construire autrement | Sans etiquette,5.68,1
legislatives_2022,1,988,98808,Houailou,HOUAILOU,0006,Coula,independantiste,independantiste,500,89,411,88,1,0,65,165.44899405604838,-21.336853600338287,tribus_villages_nc,2,Mouvement neo-independantiste et souverainiste | Union caledonienne,73.86,13
