election,tour,province_code,province,code_departement,code_commune,commune,commune_norm,code_bv,bureau_nom,inscrits,votants,abstentions,exprimes,blancs,nuls,type_resultat,option,numero_liste,nuance,voix,pct_exprimes,pct_inscrits,longitude,latitude,geo_source,iris_codgeo,iris_libgeo,option_norm,bloc,camp_institutionnel,parti,libelle,source,notes
legislatives_2022,1,,,988,98824,Pouébo,POUEBO,0004,Saint-Louis,556,130,426,129,0,1,candidat,Thierry SANTA,,LR,1,0.78,0.18,164.56475883280652,-20.370617010719258,tribus_villages_nc,2401,Pouébo village - St Ferdinand - St Louis,THIERRY SANTA,loyaliste,anti_independantiste,R-LR,Rassemblement - LR,wikipedia_legislatives_2022,UDC
legislatives_2022,1,,,988,98827,Poya,POYA,0001,,593,211,382,209,0,2,candidat,Manuel MILLAR,,DIV,0,0,0,164.99768585786552,-21.326893497720405,arrete_manual_tribus,2701,Poya villageé Népoui,MANUEL MILLAR,autre,neutre,SE,Sans etiquette,wikipedia_legislatives_2022,DIV
legislatives_2022,1,,,988,98827,Poya,POYA,0002,,475,268,207,266,2,0,candidat,Michèle HOMBOE,,DVC,3,1.13,0.63,165.27390161257972,-21.22505994951149,arrete_manual_tribus,2705,Gohapin - Montfaoué - Néklia - Kradji,MICHELE HOMBOE,autre,neutre,CA,Construire autrement,wikipedia_legislatives_2022,DVC
legislatives_2022,1,,,988,98828,Sarraméa,SARRAMEA,0001,Mairie,528,176,352,168,4,4,candidat,Joannes ITITIATY,,DIV,2,1.19,0.38,165.85386596919105,-21.642344787633757,tribus_villages_nc,2801,Sarraméa,JOANNES ITITIATY,autre,neutre,SE,Sans etiquette,wikipedia_legislatives_2022,DIV
legislatives_2022,1,,,988,98829,Thio,THIO,0001,Mairie,848,249,599,247,0,2,candidat,Joannes ITITIATY,,DIV,0,0,0,166.21553174553168,-21.610374938390603,tribus_villages_nc,2901,Thio village,JOANNES ITITIATY,autre,neutre,SE,Sans etiquette,wikipedia_legislatives_2022,DIV
legislatives_2022,1,,,988,98829,Thio,THIO,0001,Mairie,848,249,599,247,0,2,candidat,Muneiko HAOCAS,,REG,8,3.24,0.94,166.21553174553168,-21.610374938390603,tribus_villages_nc,2901,Thio village,MUNEIKO HAOCAS,independantiste,independantiste,MNIS,Mouvement neo-independantiste et souverainiste,wikipedia_legislatives_2022,REG
legislatives_2022,1,,,988,98830,Touho,TOUHO,0002,Tiouandé,237,57,180,56,0,1,candidat,Thierry SANTA,,LR,3,5.36,1.27,165.04706639545026,-20.742192862631615,tribus_villages_nc,3003,Tiouandé - Ouanache - Congouma - Paola,THIERRY SANTA,loyaliste,anti_independantiste,R-LR,Rassemblement - LR,wikipedia_legislatives_2022,UDC
legislatives_2022,1,,,988,98830,Touho,TOUHO,0003,Kokingone,310,79,231,77,0,2,candidat,Gérard REIGNIER,,REG,58,75.32,18.71,165.25551905392797,-20.85522530725118,tribus_villages_nc,3004,Koe - Kokingone - Tiwaka - Pombéi,GERARD REIGNIER,independantiste,independantiste,UC,Union caledonienne,wikipedia_legislatives_2022,FLNKS
legislatives_2022,1,,,988,98831,Voh,VOH,0003,Ouengo,52,36,16,36,0,0,candidat,Joannes ITITIATY,,DIV,0,0,0,164.74217311646055,-20.784454291123556,tribus_villages_nc,3103,Témala,JOANNES ITITIATY,autre,neutre,SE,Sans etiquette,wikipedia_legislatives_2022,DIV
legislatives_2022,1,,,988,98831,Voh,VOH,0004,Local socio-éducatif de Tieta,279,109,170,109,0,0,candidat,Véronique PAGAND,,DSV,0,0,0,164.740133724095,-20.9210724511979,etablissements_publics_nc,3106,Tiéta,VERONIQUE PAGAND,loyaliste,anti_independantiste,DLF,Debout la France,wikipedia_legislatives_2022,DSV
legislatives_2022,1,,,988,98832,Yaté,YATE,0002,Touaourou,490,156,334,156,0,0,candidat,Joannes ITITIATY,,DIV,1,0.64,0.2,166.97497872151834,-22.190244269832505,tribus_villages_nc,3201,Waho Touaourou Goro,JOANNES ITITIATY,autre,neutre,SE,Sans etiquette,wikipedia_legislatives_2022,DIV
legislatives_2022,1,,,988,98832,Yaté,YATE,0002,Touaourou,490,156,334,156,0,0,candidat,Michèle HOMBOE,,DVC,1,0.64,0.2,166.97497872151834,-22.190244269832505,tribus_villages_nc,3201,Waho Touaourou Goro,MICHELE HOMBOE,autre,neutre,CA,Construire autrement,wikipedia_legislatives_2022,DVC
legislatives_2022,1,,,988,98832,Yaté,YATE,0003,Goro,231,73,158,72,1,0,candidat,Gérard REIGNIER,,REG,56,77.78,24.24,167.0163659290303,-22.286011229502463,tribus_villages_nc,3201,Waho Touaourou Goro,GERARD REIGNIER,independantiste,independantiste,UC,Union caledonienne,wikipedia_legislatives_2022,FLNKS
legislatives_2022,1,,,988,98804,Canala,CANALA,0006,Mérénémé,315,123,192,119,1,3,candidat,Manuel MILLAR,,DIV,0,0,0,165.92818615112122,-21.514857403632252,tribus_villages_nc,401,Canala village,MANUEL MILLAR,autre,neutre,SE,Sans etiquette,wikipedia_legislatives_2022,DIV
legislatives_2022,1,,,988,98805,Dumbéa,DUMBEA,0004,Ecole primaire Mainguet 1,1000,297,703,289,6,2,candidat,Thierry SANTA,,LR,84,29.07,8.4,166.474584305922,-22.2148395317313,etablissements_publics_nc,501,Coeur de ville urbain,THIERRY SANTA,loyaliste,anti_independantiste,R-LR,Rassemblement - LR,wikipedia_legislatives_2022,UDC
legislatives_2022,1,,,988,98805,Dumbéa,DUMBEA,0006,Maison de la jeunesse 1,976,357,619,349,7,1,candidat,Nicolas METZDORF,,ENS,182,52.15,18.65,166.474913290828,-22.2056811434969,etablissements_publics_nc,507,Jacarandas II,NICOLAS METZDORF,loyaliste,anti_independantiste,GNC,Generations NC,wikipedia_legislatives_2022,GNC dans Union loyaliste - Ensemble
legislatives_2022,1,,,988,98805,Dumbéa,DUMBEA,0006,Maison de la jeunesse 1,976,357,619,349,7,1,candidat,Alain DESCOMBELS,,RN,25,7.16,2.56,166.474913290828,-22.2056811434969,etablissements_publics_nc,507,Jacarandas II,ALAIN DESCOMBELS,loyaliste,anti_independantiste,RN,Rassemblement national,wikipedia_legislatives_2022,RN
legislatives_2022,1,,,988,98805,Dumbéa,DUMBEA,0008,Centre culturel de Dumbéa 1,887,234,653,226,5,3,candidat,Nicolas METZDORF,,ENS,98,43.36,11.05,166.474126141924,-22.2081759337081,etablissements_publics_nc,503,Koutio Secal,NICOLAS METZDORF,loyaliste,anti_independantiste,GNC,Generations NC,wikipedia_legislatives_2022,GNC dans Union loyaliste - Ensemble
legislatives_2022,1,,,988,98805,Dumbéa,DUMBEA,0010,Centre culturel de Dumbéa 3,875,315,560,306,9,0,candidat,Manuel MILLAR,,DIV,0,0,0,166.474126141924,-22.2081759337081,etablissements_publics_nc,503,Koutio Secal,MANUEL MILLAR,autre,neutre,SE,Sans etiquette,wikipedia_legislatives_2022,DIV
legislatives_2022,1,,,988,98805,Dumbéa,DUMBEA,0015,Groupe scolaire Michelle Delacharlerie-Rolly 1,543,153,390,147,3,3,candidat,Manuel MILLAR,,DIV,2,1.36,0.37,166.445998676866,-22.2013803961715,etablissements_publics_nc,510,Dumbéa/mer Ouest,MANUEL MILLAR,autre,neutre,SE,Sans etiquette,wikipedia_legislatives_2022,DIV
legislatives_2022,1,,,988,98805,Dumbéa,DUMBEA,0020,Mairie du Nord 2,841,355,486,349,5,1,candidat,Véronique PAGAND,,DSV,3,0.86,0.36,166.457501065839,-22.1675460417822,etablissements_publics_nc,512,Plaine de Koé,VERONIQUE PAGAND,loyaliste,anti_independantiste,DLF,Debout la France,wikipedia_legislatives_2022,DSV
legislatives_2022,1,,,988,98805,Dumbéa,DUMBEA,0021,Mairie du Nord 3,825,266,559,255,8,3,candidat,Véronique PAGAND,,DSV,5,1.96,0.61,166.457501065839,-22.1675460417822,etablissements_publics_nc,512,Plaine de Koé,VERONIQUE PAGAND,loyaliste,anti_independantiste,DLF,Debout la France,wikipedia_legislatives_2022,DSV
legislatives_2022,1,,,988,98805,Dumbéa,DUMBEA,0022,Ecole primaire Paul Duboisé 1,957,349,608,336,5,8,candidat,Gérard REIGNIER,,REG,24,7.14,2.51,166.434846490836,-22.1399347171588,etablissements_publics_nc,515,Katiramona Sud,GERARD REIGNIER,independantiste,independantiste,UC,Union caledonienne,wikipedia_legislatives_2022,FLNKS
legislatives_2022,1,,,988,98807,Hienghène,HIENGHENE,0001,Mairie,593,145,448,144,0,1,candidat,Michèle HOMBOE,,DVC,4,2.78,0.67,164.94565765433836,-20.688834938182335,tribus_villages_nc,701,Hienghéne littoral,MICHELE HOMBOE,autre,neutre,CA,Construire autrement,wikipedia_legislatives_2022,DVC
legislatives_2022,1,,,988,98807,Hienghène,HIENGHENE,0003,Bas-Coulna,115,47,68,46,1,0,candidat,Alain DESCOMBELS,,RN,0,0,0,164.78261362354763,-20.687835024386533,tribus_villages_nc,704,Tiendanite Ouayaguette,ALAIN DESCOMBELS,loyaliste,anti_independantiste,RN,Rassemblement national,wikipedia_legislatives_2022,RN
legislatives_2022,1,,,988,98807,Hienghène,HIENGHENE,0009,Ouaré,598,219,379,219,0,0,candidat,Nicolas METZDORF,,ENS,1,0.46,0.17,164.93523458965643,-20.673024668353836,tribus_villages_nc,701,Hienghéne littoral,NICOLAS METZDORF,loyaliste,anti_independantiste,GNC,Generations NC,wikipedia_legislatives_2022,GNC dans Union loyaliste - Ensemble
legislatives_2022,1,,,988,98807,Hienghène,HIENGHENE,0009,Ouaré,598,219,379,219,0,0,candidat,Véronique PAGAND,,DSV,0,0,0,164.93523458965643,-20.673024668353836,tribus_villages_nc,701,Hienghéne littoral,VERONIQUE PAGAND,loyaliste,anti_independantiste,DLF,Debout la France,wikipedia_legislatives_2022,DSV
legislatives_2022,1,,,988,98807,Hienghène,HIENGHENE,0009,Ouaré,598,219,379,219,0,0,candidat,Alain DESCOMBELS,,RN,0,0,0,164.93523458965643,-20.673024668353836,tribus_villages_nc,701,Hienghéne littoral,ALAIN DESCOMBELS,loyaliste,anti_independantiste,RN,Rassemblement national,wikipedia_legislatives_2022,RN
legislatives_2022,1,,,988,98811,Koné,KONE,0001,Salle Au Pitiri,823,264,559,258,6,0,candidat,Michèle HOMBOE,,DVC,11,4.26,1.34,164.866375124843,-21.0740850901806,etablissements_publics_nc,1102,Paiamboué - La Caférie - Foué,MICHELE HOMBOE,autre,neutre,CA,Construire autrement,wikipedia_legislatives_2022,DVC
legislatives_2022,1,,,988,98811,Koné,KONE,0005,Atéou,129,55,74,55,0,0,candidat,Gérard REIGNIER,,REG,50,90.91,38.76,164.90654574925,-20.9500343540188,etablissements_publics_nc,1107,Poindah - Noelly - Néami - Netchaot,GERARD REIGNIER,independantiste,independantiste,UC,Union caledonienne,wikipedia_legislatives_2022,FLNKS
legislatives_2022,1,,,988,98813,La Foa,LAFOA,0002,Centre socio-culturel,832,415,417,405,9,1,candidat,Michèle HOMBOE,,DVC,11,2.72,1.32,165.82495689060195,-21.708500844468237,arrete_manual_tribus,1301,La Foa village,MICHELE HOMBOE,autre,neutre,CA,Construire autrement,wikipedia_legislatives_2022,DVC
legislatives_2022,1,,,988,98813,La Foa,LAFOA,0002,Centre socio-culturel,832,415,417,405,9,1,candidat,Véronique PAGAND,,DSV,1,0.25,0.12,165.82495689060195,-21.708500844468237,arrete_manual_tribus,1301,La Foa village,VERONIQUE PAGAND,loyaliste,anti_independantiste,DLF,Debout la France,wikipedia_legislatives_2022,DSV
legislatives_2022,1,,,988,98813,La Foa,LAFOA,0004,Centre socio-culturel,1038,458,580,448,5,5,candidat,Nicolas METZDORF,,ENS,218,48.66,21,165.82495689060195,-21.708500844468237,arrete_manual_tribus,1301,La Foa village,NICOLAS METZDORF,loyaliste,anti_independantiste,GNC,Generations NC,wikipedia_legislatives_2022,GNC dans Union loyaliste - Ensemble
legislatives_2022,1,,,988,98814,Lifou,LIFOU,0005,Jokin,465,98,367,98,0,0,candidat,Antoine GIL,,DVD,0,0,0,167.16447665584124,-20.703384020726688,tribus_villages_nc,1403,Wet,ANTOINE GIL,loyaliste,anti_independantiste,MCF,Mouvement des citoyens francais,wikipedia_legislatives_2022,DVD
legislatives_2022,1,,,988,98814,Lifou,LIFOU,0006,Hmelek,394,108,286,108,0,0,candidat,Walisaune WAHETRA,,REG,93,86.11,23.6,167.28575148149378,-21.047986298100245,tribus_villages_nc,1402,Lössi,WALISAUNE WAHETRA,independantiste,independantiste,PALIKA,Palika,wikipedia_legislatives_2022,FLNKS
legislatives_2022,1,,,988,98814,Lifou,LIFOU,0006,Hmelek,394,108,286,108,0,0,candidat,Philippe DUNOYER,,ENS,8,7.41,2.03,167.28575148149378,-21.047986298100245,tribus_villages_nc,1402,Lössi,PHILIPPE DUNOYER,centriste,anti_independantiste,CE,Caledonie ensemble,wikipedia_legislatives_2022,CE isole comme centriste
legislatives_2022,1,,,988,98814,Lifou,LIFOU,0008,Hnathalo,615,206,409,206,0,0,candidat,Pascal LAFLEUR,,DVD,2,0.97,0.33,167.20569292168463,-20.72173372554335,tribus_villages_nc,1403,Wet,PASCAL LAFLEUR,loyaliste,anti_independantiste,SE,Sans etiquette droite,wikipedia_legislatives_2022,DVD
legislatives_2022,1,,,988,98814,Lifou,LIFOU,0008,Hnathalo,615,206,409,206,0,0,candidat,Jérémy SIMON,,DSV,1,0.49,0.16,167.20569292168463,-20.72173372554335,tribus_villages_nc,1403,Wet,JEREMY SIMON,loyaliste,anti_independantiste,LP,Les Patriotes,wikipedia_legislatives_2022,DSV
legislatives_2022,1,,,988,98814,Lifou,LIFOU,0009,Hnacaöm,226,59,167,59,0,0,candidat,Virginie RUFFENACH,,LR,0,0,0,167.20569292168463,-20.72173372554335,tribus_villages_nc,1403,Wet,VIRGINIE RUFFENACH,loyaliste,anti_independantiste,R-LR,Rassemblement - LR,wikipedia_legislatives_2022,UDC
legislatives_2022,1,,,988,98814,Lifou,LIFOU,0012,Tiga,200,52,148,51,1,0,candidat,Walisaune WAHETRA,,REG,48,94.12,24,167.79672481501146,-21.094104177809253,tribus_villages_nc,1402,Lössi,WALISAUNE WAHETRA,independantiste,independantiste,PALIKA,Palika,wikipedia_legislatives_2022,FLNKS
legislatives_2022,1,,,988,98814,Lifou,LIFOU,0012,Tiga,200,52,148,51,1,0,candidat,Guy-Olivier CUENOT,,RN,0,0,0,167.79672481501146,-21.094104177809253,tribus_villages_nc,1402,Lössi,GUY OLIVIER CUENOT,loyaliste,anti_independantiste,RN,Rassemblement national,wikipedia_legislatives_2022,RN
legislatives_2022,1,,,988,98814,Lifou,LIFOU,0018,Wedrumel,374,73,301,73,0,0,candidat,Philippe DUNOYER,,ENS,21,28.77,5.61,167.1109551627598,-20.984726331890663,tribus_villages_nc,1401,Gaitcha,PHILIPPE DUNOYER,centriste,anti_independantiste,CE,Caledonie ensemble,wikipedia_legislatives_2022,CE isole comme centriste
legislatives_2022,1,,,988,98814,Lifou,LIFOU,0018,Wedrumel,374,73,301,73,0,0,candidat,Antoine GIL,,DVD,0,0,0,167.1109551627598,-20.984726331890663,tribus_villages_nc,1401,Gaitcha,ANTOINE GIL,loyaliste,anti_independantiste,MCF,Mouvement des citoyens francais,wikipedia_legislatives_2022,DVD
legislatives_2022,1,,,988,98814,Lifou,LIFOU,0020,Kedeigne,482,253,229,252,1,0,candidat,Walisaune WAHETRA,,REG,250,99.21,51.87,167.21465752873138,-21.037060872425982,tribus_villages_nc,1402,Lössi,WALISAUNE WAHETRA,independantiste,independantiste,PALIKA,Palika,wikipedia_legislatives_2022,FLNKS
legislatives_2022,1,,,988,98814,Lifou,LIFOU,0021,Tingeting,305,46,259,45,1,0,candidat,Virginie RUFFENACH,,LR,0,0,0,167.26667509635985,-20.741613827760364,tribus_villages_nc,1403,Wet,VIRGINIE RUFFENACH,loyaliste,anti_independantiste,R-LR,Rassemblement - LR,wikipedia_legislatives_2022,UDC
legislatives_2022,1,,,988,98814,Lifou,LIFOU,0021,Tingeting,305,46,259,45,1,0,candidat,Jérémy SIMON,,DSV,0,0,0,167.26667509635985,-20.741613827760364,tribus_villages_nc,1403,Wet,JEREMY SIMON,loyaliste,anti_independantiste,LP,Les Patriotes,wikipedia_legislatives_2022,DSV
legislatives_2022,1,,,988,98814,Lifou,LIFOU,0021,Tingeting,305,46,259,45,1,0,candidat,Guy-Olivier CUENOT,,RN,0,0,0,167.26667509635985,-20.741613827760364,tribus_villages_nc,1403,Wet,GUY OLIVIER CUENOT,loyaliste,anti_independantiste,RN,Rassemblement national,wikipedia_legislatives_2022,RN
legislatives_2022,1,,,988,98814,Lifou,LIFOU,0025,Hnassé,266,79,187,78,1,0,candidat,Pascal LAFLEUR,,DVD,0,0,0,167.26043772263108,-20.9143896938111,tribus_villages_nc,1402,Lössi,PASCAL LAFLEUR,loyaliste,anti_independantiste,SE,Sans etiquette droite,wikipedia_legislatives_2022,DVD
legislatives_2022,1,,,988,98814,Lifou,LIFOU,0026,Kirinata,179,65,114,65,0,0,candidat,Antoine GIL,,DVD,0,0,0,167.24979496278135,-20.81569061412791,tribus_villages_nc,1403,Wet,ANTOINE GIL,loyaliste,anti_independantiste,MCF,Mouvement des citoyens francais,wikipedia_legislatives_2022,DVD
legislatives_2022,1,,,988,98815,Maré,MARE,0001,Tadine,602,104,498,102,2,0,candidat,Pascal LAFLEUR,,DVD,2,1.96,0.33,167.88122247564291,-21.54648900532693,tribus_villages_nc,1503,Tadine Pénélo,PASCAL LAFLEUR,loyaliste,anti_independantiste,SE,Sans etiquette droite,wikipedia_legislatives_2022,DVD
legislatives_2022,1,,,988,98815,Maré,MARE,0003,Tenane,366,81,285,80,1,0,candidat,Antoine GIL,,DVD,0,0,0,167.89430877263374,-21.40460074703544,tribus_villages_nc,1501,Guahma,ANTOINE GIL,loyaliste,anti_independantiste,MCF,Mouvement des citoyens francais,wikipedia_legislatives_2022,DVD
legislatives_2022,1,,,988,98815,Maré,MARE,0004,Atha,341,64,277,64,0,0,candidat,Virginie RUFFENACH,,LR,1,1.56,0.29,168.01753084168095,-21.470451728197048,tribus_villages_nc,1502,La Roche,VIRGINIE RUFFENACH,loyaliste,anti_independantiste,R-LR,Rassemblement - LR,wikipedia_legislatives_2022,UDC
legislatives_2022,1,,,988,98815,Maré,MARE,0012,Eni,370,69,301,69,0,0,candidat,Walisaune WAHETRA,,REG,55,79.71,14.86,167.94942757221617,-21.62666270346723,tribus_villages_nc,1503,Tadine Pénélo,WALISAUNE WAHETRA,independantiste,independantiste,PALIKA,Palika,wikipedia_legislatives_2022,FLNKS
legislatives_2022,1,,,988,98815,Maré,MARE,0014,Tuho,418,48,370,48,0,0,candidat,Pascal LAFLEUR,,DVD,0,0,0,167.89428156445027,-21.49517949257516,tribus_villages_nc,1501,Guahma,PASCAL LAFLEUR,loyaliste,anti_independantiste,SE,Sans etiquette droite,wikipedia_legislatives_2022,DVD
legislatives_2022,1,,,988,98817,Mont-Dore,MONTDORE,0002,Groupe scolaire Hélène CHANIEL,698,279,419,275,3,1,candidat,Joannes ITITIATY,,DIV,2,0.73,0.29,166.485528594387,-22.2217711398288,etablissements_publics_nc,1703,Pont des Fran‡ais,JOANNES ITITIATY,autre,neutre,SE,Sans etiquette,wikipedia_legislatives_2022,DIV
legislatives_2022,1,,,988,98817,Mont-Dore,MONTDORE,0004,École primaire Louis Henri GALINIE 1,968,336,632,324,10,2,candidat,Gérard REIGNIER,,REG,17,5.25,1.76,166.512755378687,-22.2163077194956,etablissements_publics_nc,1705,Robinson Nord,GERARD REIGNIER,independantiste,independantiste,UC,Union caledonienne,wikipedia_legislatives_2022,FLNKS
legislatives_2022,1,,,988,98817,Mont-Dore,MONTDORE,0004,École primaire Louis Henri GALINIE 1,968,336,632,324,10,2,candidat,Thierry SANTA,,LR,105,32.41,10.85,166.512755378687,-22.2163077194956,etablissements_publics_nc,1705,Robinson Nord,THIERRY SANTA,loyaliste,anti_independantiste,R-LR,Rassemblement - LR,wikipedia_legislatives_2022,UDC
legislatives_2022,1,,,988,98817,Mont-Dore,MONTDORE,0007,Ouara,103,47,56,46,0,1,candidat,Michèle HOMBOE,,DVC,0,0,0,166.84029773306233,-22.42316008394107,tribus_villages_nc,1715,Mouirange - Grand Sud - Ile Ouen,MICHELE HOMBOE,autre,neutre,CA,Construire autrement,wikipedia_legislatives_2022,DVC
legislatives_2022,1,,,988,98817,Mont-Dore,MONTDORE,0011,Groupe scolaire de Boulari 2,845,332,513,327,4,1,candidat,Gérard REIGNIER,,REG,16,4.89,1.89,166.520855451452,-22.2274992832452,etablissements_publics_nc,1707,Boulari,GERARD REIGNIER,independantiste,independantiste,UC,Union caledonienne,wikipedia_legislatives_2022,FLNKS
legislatives_2022,1,,,988,98817,Mont-Dore,MONTDORE,0021,École La Rizière 3,712,230,482,219,9,2,candidat,Michèle HOMBOE,,DVC,7,3.2,0.98,166.573975497183,-22.2332233282141,etablissements_publics_nc,1710,La Coulée Nord,MICHELE HOMBOE,autre,neutre,CA,Construire autrement,wikipedia_legislatives_2022,DVC
legislatives_2022,1,,,988,98817,Mont-Dore,MONTDORE,0024,Mairie 2,683,239,444,229,8,2,candidat,Muneiko HAOCAS,,REG,6,2.62,0.88,166.523259425452,-22.2297495527098,etablissements_publics_nc,1707,Boulari,MUNEIKO HAOCAS,independantiste,independantiste,MNIS,Mouvement neo-independantiste et souverainiste,wikipedia_legislatives_2022,REG
legislatives_2022,1,,,988,98817,Mont-Dore,MONTDORE,0025,Groupe scolaire de Yahoué,856,290,566,285,4,1,candidat,Muneiko HAOCAS,,REG,4,1.4,0.47,166.489906860567,-22.2084828348965,etablissements_publics_nc,1702,Yahoué Sud,MUNEIKO HAOCAS,independantiste,independantiste,MNIS,Mouvement neo-independantiste et souverainiste,wikipedia_legislatives_2022,REG
legislatives_2022,1,,,988,98818,Nouméa,NOUMEA,0001,Mairie 1,2342,297,2045,285,9,3,candidat,Jérémy SIMON,,DSV,12,4.21,0.51,166.439401925184,-22.2714056104229,etablissements_publics_nc,1822,Centre ville,JEREMY SIMON,loyaliste,anti_independantiste,LP,Les Patriotes,wikipedia_legislatives_2022,DSV
legislatives_2022,1,,,988,98818,Nouméa,NOUMEA,0005,École Yvonne DUPONT 1,1092,524,568,507,12,5,candidat,Antoine GIL,,DVD,11,2.17,1.01,166.442173657352,-22.2926748814035,etablissements_publics_nc,1806,Motor Pool - Receiving,ANTOINE GIL,loyaliste,anti_independantiste,MCF,Mouvement des citoyens francais,wikipedia_legislatives_2022,DVD
legislatives_2022,1,,,988,98818,Nouméa,NOUMEA,0006,École Eloi FRANC 1,1395,491,904,481,9,1,candidat,Walisaune WAHETRA,,REG,19,3.95,1.36,166.447826467842,-22.2974281428095,etablissements_publics_nc,1803,Anse Vata Est,WALISAUNE WAHETRA,independantiste,independantiste,PALIKA,Palika,wikipedia_legislatives_2022,FLNKS
legislatives_2022,1,,,988,98818,Nouméa,NOUMEA,0010,École Jean MERMOUD 1,1316,569,747,552,13,4,candidat,Pascal LAFLEUR,,DVD,64,11.59,4.86,166.454827725543,-22.2956844604928,etablissements_publics_nc,1807,N'Géa,PASCAL LAFLEUR,loyaliste,anti_independantiste,SE,Sans etiquette droite,wikipedia_legislatives_2022,DVD
legislatives_2022,1,,,988,98818,Nouméa,NOUMEA,0015,École les CAPUCINES,978,465,513,456,8,1,candidat,Joël KASARHEROU,,DVC,23,5.04,2.35,166.457228804171,-22.2753677119578,etablissements_publics_nc,1813,Vallée des Colons Sud Ouest,JOEL KASARHEROU,autre,neutre,CA,Construire autrement,wikipedia_legislatives_2022,DVC
legislatives_2022,1,,,988,98818,Nouméa,NOUMEA,0017,École Candide KOCH 2,1208,522,686,516,3,3,candidat,Guy-Olivier CUENOT,,RN,43,8.33,3.56,166.456450040223,-22.2745660873879,etablissements_publics_nc,1813,Vallée des Colons Sud Ouest,GUY OLIVIER CUENOT,loyaliste,anti_independantiste,RN,Rassemblement national,wikipedia_legislatives_2022,RN
legislatives_2022,1,,,988,98818,Nouméa,NOUMEA,0024,École Christine BOLETTI 2,1257,329,928,322,3,4,candidat,Jérémy SIMON,,DSV,12,3.73,0.95,166.465990390657,-22.2661773380247,etablissements_publics_nc,1827,Aérodrome Sud,JEREMY SIMON,loyaliste,anti_independantiste,LP,Les Patriotes,wikipedia_legislatives_2022,DSV
